Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Player_href,Weight,College,Height
2017-18,30,UTA,NBA,SF,82,81,2578,4.7,10,0.467,2.8,6.5,0.44,1.8,3.5,0.516,0.9,1.2,0.795,0.3,4.5,4.8,5.5,1.3,0.3,2.2,2.5,13.1,Joe Ingles,/players/i/inglejo01.html,220,None,80
2018-19,31,UTA,NBA,PF,82,82,2568,5,11.2,0.448,2.6,6.8,0.391,2.4,4.5,0.533,1.2,1.7,0.707,0.5,4.1,4.6,6.6,1.4,0.3,2.7,2.5,13.9,Joe Ingles,/players/i/inglejo01.html,220,None,80
2019-20,32,UTA,NBA,PF,72,45,2137,4.1,9.3,0.445,2.4,5.9,0.399,1.8,3.4,0.525,1.2,1.6,0.787,0.5,4.2,4.7,6.3,1.1,0.2,2.4,2.6,11.9,Joe Ingles,/players/i/inglejo01.html,220,None,80
2020-21,33,UTA,NBA,SF,67,30,1867,5.3,10.8,0.489,3.5,7.8,0.451,1.8,3,0.59,1.5,1.7,0.844,0.5,4.2,4.7,6.1,0.9,0.2,2.3,2.3,15.6,Joe Ingles,/players/i/inglejo01.html,220,None,80
2017-18,32,LAL,NBA,SG,2,0,64,4.5,9.6,0.471,2.8,5.1,0.556,1.7,4.5,0.375,1.7,1.7,1,0.6,2.8,3.4,3.9,1.7,1.7,1.7,1.7,13.5,Andre Ingram,/players/i/ingraan01.html,190,American University,75
2018-19,33,LAL,NBA,SG,4,0,15,0,14.4,0,0,7.2,0,0,7.2,0,0,0,0,2.4,2.4,4.8,0,2.4,0,2.4,0,0,Andre Ingram,/players/i/ingraan01.html,190,American University,75
2016-17,19,LAL,NBA,SF,79,40,2279,4.4,10.8,0.402,0.9,3,0.294,3.5,7.9,0.443,2.1,3.4,0.621,0.9,4,5,2.6,0.8,0.6,1.8,2.5,11.7,Brandon Ingram,/players/i/ingrabr01.html,190,Duke,80
2017-18,20,LAL,NBA,SF,59,59,1975,6.5,13.9,0.47,0.7,1.9,0.39,5.8,12,0.483,3.5,5.1,0.681,1,4.7,5.7,4.2,0.8,0.8,2.7,3,17.3,Brandon Ingram,/players/i/ingrabr01.html,190,Duke,80
2018-19,21,LAL,NBA,SF,52,52,1760,7.4,14.9,0.497,0.6,1.9,0.33,6.8,13,0.521,4,5.9,0.675,0.8,4.6,5.5,3.2,0.6,0.6,2.6,3,19.4,Brandon Ingram,/players/i/ingrabr01.html,190,Duke,80
2019-20,22,NOP,NBA,PF,62,62,2104,8.7,18.8,0.463,2.6,6.6,0.391,6.1,12.2,0.501,5.4,6.3,0.851,0.9,5.6,6.5,4.4,1,0.7,3.2,3.1,25.3,Brandon Ingram,/players/i/ingrabr01.html,190,Duke,80
2020-21,23,NOP,NBA,SF,61,61,2093,8.8,18.9,0.466,2.5,6.5,0.381,6.4,12.5,0.51,4.8,5.5,0.878,0.6,4.6,5.1,5.1,0.7,0.6,2.6,2.1,24.9,Brandon Ingram,/players/i/ingrabr01.html,190,Duke,80
2016-17,24,CLE,NBA,PG,72,72,2525,9.6,20.2,0.473,2.5,6.3,0.401,7,14,0.505,4.2,4.7,0.905,0.7,2.5,3.3,6,1.2,0.3,2.6,2.2,25.9,Kyrie Irving,/players/i/irvinky01.html,195,Duke,74
2017-18,25,BOS,NBA,PG,60,60,1931,10,20.3,0.491,3.1,7.6,0.408,6.9,12.7,0.541,4.3,4.9,0.889,0.6,3.6,4.2,5.7,1.2,0.3,2.6,2.3,27.3,Kyrie Irving,/players/i/irvinky01.html,195,Duke,74
2018-19,26,BOS,NBA,PG,67,67,2214,9.8,20.2,0.487,2.8,7.1,0.401,7,13.1,0.533,3.5,4,0.873,1.2,4.3,5.4,7.5,1.7,0.6,2.8,2.7,26,Kyrie Irving,/players/i/irvinky01.html,195,Duke,74
2019-20,27,BRK,NBA,PG,20,20,658,10.9,22.8,0.478,3.1,7.8,0.394,7.8,15,0.522,5.1,5.6,0.922,1.2,4.4,5.6,7,1.5,0.5,2.8,2.9,30,Kyrie Irving,/players/i/irvinky01.html,195,Duke,74
2020-21,28,BRK,NBA,PG,54,54,1886,10.5,20.7,0.506,2.9,7.2,0.402,7.6,13.5,0.561,3.8,4.2,0.922,1,3.9,4.9,6.2,1.5,0.7,2.5,2.7,27.7,Kyrie Irving,/players/i/irvinky01.html,195,Duke,74
2017-18,20,ORL,NBA,PF,27,10,536,3.7,9.7,0.379,1.1,3.1,0.348,2.6,6.6,0.394,1.3,1.7,0.76,1.1,5.6,6.6,1.2,2.2,2,1.8,3.2,9.7,Jonathan Isaac,/players/i/isaacjo01.html,230,Florida State,83
2018-19,21,ORL,NBA,PF,75,64,1996,4.7,11,0.429,1.6,4.8,0.323,3.2,6.2,0.51,2,2.4,0.815,1.8,5.6,7.4,1.4,1.1,1.8,1.4,2.6,13,Jonathan Isaac,/players/i/isaacjo01.html,230,Florida State,83
2019-20,22,ORL,NBA,PF,34,32,980,5.7,12.2,0.47,1.2,3.5,0.34,4.6,8.7,0.521,2.2,2.8,0.779,2.1,6.4,8.5,1.8,1.9,2.9,1.8,3,14.8,Jonathan Isaac,/players/i/isaacjo01.html,230,Florida State,83
2017-18,23,ORL,NBA,SF,62,12,1020,3.3,7.7,0.427,0.3,1.6,0.196,3,6.1,0.488,1.2,1.7,0.723,1.3,3.6,4.8,2,1.2,0.4,1.1,2.9,8.1,Wesley Iwundu,/players/i/iwundwe01.html,195,Kansas State,78
2018-19,24,ORL,NBA,SF,68,13,1233,3.3,8,0.412,0.8,2.3,0.367,2.5,5.7,0.431,2.5,3,0.816,1.1,4.3,5.4,2.1,0.8,0.6,1.3,3.6,9.9,Wesley Iwundu,/players/i/iwundwe01.html,195,Kansas State,78
2019-20,25,ORL,NBA,SF,52,21,953,3.7,8.8,0.416,1.1,3.1,0.341,2.6,5.7,0.457,2.9,3.7,0.804,0.9,4,4.9,2.3,0.9,0.5,1,3,11.3,Wesley Iwundu,/players/i/iwundwe01.html,195,Kansas State,78
2020-21,26,TOT,NBA,SF,41,4,539,2.3,6.8,0.333,0.3,2.7,0.122,1.9,4.1,0.475,1.7,2.1,0.839,1,5,6,1.2,1,0.3,1.3,3.3,6.6,Wesley Iwundu,/players/i/iwundwe01.html,195,Kansas State,78
2016-17,33,NOP,NBA,PG,2,0,33,2.2,3.3,0.667,0,1.1,0,2.2,2.2,1,2.2,2.2,1,0,0,0,5.5,2.2,0,3.3,4.4,6.5,Jarrett Jack,/players/j/jackja01.html,200,Georgia Tech,75
2017-18,34,NYK,NBA,PG,62,56,1548,4.4,10.3,0.427,0.6,2,0.291,3.8,8.3,0.459,1.5,1.7,0.84,0.5,3.9,4.4,8.1,0.8,0.1,2.7,2.3,10.8,Jarrett Jack,/players/j/jackja01.html,200,Georgia Tech,75
2017-18,31,HOU,NBA,PG,1,0,35,3.1,9.3,0.333,1,4.1,0.25,2.1,5.1,0.4,1,2.1,0.5,2.1,1,3.1,1,0,0,1,4.1,8.2,Aaron Jackson,/players/j/jacksaa01.html,185,Duquesne,76
2016-17,22,BOS,NBA,PG,5,0,17,6.4,8.5,0.75,2.1,2.1,1,4.2,6.4,0.667,6.4,12.7,0.5,4.2,4.2,8.5,6.4,0,0,0,0,21.2,Demetrius Jackson,/players/j/jacksde01.html,201,Notre Dame,73
2017-18,23,TOT,NBA,PG,15,0,80,3.2,8.1,0.389,0.5,3.2,0.143,2.7,5,0.545,0.5,0.9,0.5,2.3,3.2,5.4,4.1,2.3,0.5,4.5,3.2,7.2,Demetrius Jackson,/players/j/jacksde01.html,201,Notre Dame,73
2018-19,24,PHI,NBA,PG,6,0,39,7.4,13.8,0.533,1.8,5.5,0.333,5.5,8.3,0.667,3.7,3.7,1,1.8,0.9,2.8,4.6,1.8,0,0.9,3.7,20.3,Demetrius Jackson,/players/j/jacksde01.html,201,Notre Dame,73
2018-19,20,NOP,NBA,PG,61,16,1169,6,13.8,0.434,1.6,5.2,0.314,4.3,8.6,0.507,1.7,2.2,0.74,0.8,3.4,4.1,2.1,0.8,0.1,1.5,2.8,15.2,Frank Jackson,/players/j/jacksfr01.html,205,Duke,75
2019-20,21,NOP,NBA,PG,59,2,797,6.1,15,0.405,2.1,6.5,0.326,3.9,8.4,0.465,2.5,3.4,0.747,1,2.8,3.7,2.8,0.8,0.2,2.2,3.5,16.8,Frank Jackson,/players/j/jacksfr01.html,205,Duke,75
2020-21,22,DET,NBA,PG,40,6,738,6.5,14.3,0.457,3,7.3,0.407,3.6,7,0.51,3,3.7,0.813,0.7,3.5,4.2,1.8,0.7,0,1.7,2.6,19,Frank Jackson,/players/j/jacksfr01.html,205,Duke,75
2018-19,19,MEM,NBA,PF,58,56,1515,7.1,14,0.506,1.2,3.4,0.359,5.9,10.6,0.553,3.6,4.7,0.766,1.7,4.7,6.5,1.5,1.2,1.9,2.3,5.2,19,Jaren Jackson Jr.,/players/j/jacksja02.html,242,Michigan State,83
2019-20,20,MEM,NBA,C,57,57,1622,7.8,16.7,0.469,3.2,8.2,0.394,4.6,8.5,0.54,3.1,4.1,0.747,1.2,4.6,5.8,1.7,0.9,2,2.2,5.1,22,Jaren Jackson Jr.,/players/j/jacksja02.html,242,Michigan State,83
2020-21,21,MEM,NBA,C,11,4,258,7.4,17.4,0.424,2.4,8.4,0.283,5,9.1,0.554,4.9,5.9,0.833,2.4,6.3,8.7,1.7,1.7,2.5,2.1,5.9,22,Jaren Jackson Jr.,/players/j/jacksja02.html,242,Michigan State,83
2017-18,20,PHO,NBA,SF,77,35,1959,7.1,17.1,0.417,1,4,0.263,6.1,13.1,0.464,3.3,5.1,0.634,1.7,4.7,6.5,2.2,1.5,0.6,2.7,4,18.6,Josh Jackson,/players/j/jacksjo02.html,207,Kansas,80
2018-19,21,PHO,NBA,SG,79,29,1988,6.3,15.2,0.413,1.3,4.1,0.324,5,11.2,0.445,2.6,3.9,0.671,1.2,5.1,6.3,3.3,1.3,1,3.1,3.8,16.5,Josh Jackson,/players/j/jacksjo02.html,207,Kansas,80
2019-20,22,MEM,NBA,SF,22,0,381,6.6,15,0.44,2.2,6.8,0.319,4.4,8.2,0.54,3.3,4.7,0.7,1,5.2,6.2,3.3,1.7,0.9,2.6,3.8,18.7,Josh Jackson,/players/j/jacksjo02.html,207,Kansas,80
2020-21,23,DET,NBA,SG,62,25,1560,6.8,16.3,0.419,1.8,5.9,0.3,5.1,10.4,0.487,3.7,5,0.729,1.3,4.5,5.9,3.3,1.2,1.1,3.3,4.1,19.1,Josh Jackson,/players/j/jacksjo02.html,207,Kansas,80
2017-18,22,SAC,NBA,SF,68,41,1506,4.4,10,0.442,1.4,4.4,0.308,3.1,5.6,0.547,0.6,0.9,0.722,0.6,3.8,4.5,1.8,0.7,0.3,1,1.9,10.8,Justin Jackson,/players/j/jacksju01.html,220,UNC,80
2018-19,23,TOT,NBA,SF,81,14,1614,4.8,10.8,0.447,1.9,5.5,0.355,2.9,5.4,0.542,1.4,1.8,0.785,1,3.7,4.7,2.1,0.7,0.3,0.6,2.2,13,Justin Jackson,/players/j/jacksju01.html,220,UNC,80
2019-20,24,DAL,NBA,PF,65,3,1045,4.7,11.7,0.396,1.7,5.6,0.294,3,6.1,0.489,1.4,1.7,0.84,0.9,4.4,5.3,1.8,0.5,0.3,0.5,2.4,12.4,Justin Jackson,/players/j/jacksju01.html,220,UNC,80
2020-21,25,TOT,NBA,SF,34,3,577,5.6,13.8,0.403,2.2,7.3,0.308,3.3,6.5,0.51,1.9,2.3,0.838,1,3.8,4.8,3.2,0.9,0.1,2,2,15.3,Justin Jackson,/players/j/jacksju01.html,220,UNC,80
2016-17,25,DAL,NBA,PG,8,1,84,5.6,16.7,0.333,1.3,4.7,0.273,4.3,12,0.357,2.6,3,0.857,0.4,3.4,3.9,8.1,0.9,0,1.3,2.1,15,Pierre Jackson,/players/j/jackspi01.html,180,Baylor,70
2016-17,26,DET,NBA,PG,52,50,1424,7.2,17.1,0.419,1.7,4.7,0.359,5.5,12.5,0.442,3,3.4,0.868,0.5,2.4,2.9,6.8,0.9,0.1,2.9,3.3,19,Reggie Jackson,/players/j/jacksre01.html,208,Boston College,74
2017-18,27,DET,NBA,PG,45,45,1201,7.4,17.3,0.426,1.6,5.1,0.308,5.8,12.2,0.475,3.4,4,0.836,0.9,2.9,3.7,7.1,0.8,0.1,3,2.6,19.7,Reggie Jackson,/players/j/jacksre01.html,208,Boston College,74
2018-19,28,DET,NBA,PG,82,82,2289,6.9,16.5,0.421,2.7,7.4,0.369,4.2,9.1,0.464,3.2,3.7,0.864,0.7,2.7,3.4,5.4,0.9,0.1,2.3,3.3,19.8,Reggie Jackson,/players/j/jacksre01.html,208,Boston College,74
2019-20,29,TOT,NBA,"PG,SG",31,16,743,6.5,15.8,0.411,2.8,7,0.393,3.7,8.8,0.425,2.2,2.6,0.833,0.8,3.6,4.5,6.1,0.6,0.2,2.5,2.9,17.9,Reggie Jackson,/players/j/jacksre01.html,208,Boston College,74
2020-21,30,LAC,NBA,SG,67,43,1544,6.1,13.6,0.45,2.8,6.6,0.433,3.3,7.1,0.465,1.6,1.9,0.817,0.6,3.9,4.5,4.8,1,0.2,1.7,3,16.7,Reggie Jackson,/players/j/jacksre01.html,208,Boston College,74
2019-20,23,SAC,NBA,SF,36,0,232,5.4,13,0.417,1.4,4.5,0.31,4,8.5,0.473,1.6,3.3,0.476,0.9,4,5,2.8,0.9,1.4,1.2,2.6,13.8,Justin James,/players/j/jamesju01.html,190,Wyoming,79
2020-21,24,SAC,NBA,SF,36,0,310,6,12.9,0.468,1.6,4.4,0.368,4.4,8.5,0.521,2.4,4.2,0.583,1,2.4,3.5,2.6,0.9,0.3,1.7,2.7,16.1,Justin James,/players/j/jamesju01.html,190,Wyoming,79
2016-17,32,CLE,NBA,SF,74,74,2794,9.5,17.3,0.548,1.6,4.4,0.363,7.9,12.9,0.611,4.6,6.8,0.674,1.2,7,8.2,8.3,1.2,0.6,3.9,1.7,25.2,LeBron James,/players/j/jamesle01.html,250,None,81
2017-18,33,CLE,NBA,PF,82,82,3026,10.2,18.8,0.542,1.8,4.8,0.367,8.4,14,0.603,4.6,6.3,0.731,1.2,7.3,8.4,8.9,1.4,0.8,4.1,1.6,26.8,LeBron James,/players/j/jamesle01.html,250,None,81
2018-19,34,LAL,NBA,SF,55,55,1937,10.4,20.4,0.51,2.1,6.1,0.339,8.3,14.3,0.582,5.2,7.8,0.665,1.1,7.6,8.6,8.4,1.3,0.6,3.7,1.7,28,LeBron James,/players/j/jamesle01.html,250,None,81
2019-20,35,LAL,NBA,PG,67,67,2316,10,20.3,0.493,2.3,6.6,0.348,7.7,13.6,0.564,4.1,5.9,0.693,1,7.1,8.2,10.6,1.2,0.6,4.1,1.8,26.4,LeBron James,/players/j/jamesle01.html,250,None,81
2020-21,36,LAL,NBA,PG,45,45,1504,10.1,19.7,0.513,2.5,6.8,0.365,7.6,12.9,0.591,4.3,6.1,0.698,0.7,7.6,8.3,8.4,1.1,0.6,4,1.7,27,LeBron James,/players/j/jamesle01.html,250,None,81
2017-18,27,TOT,NBA,PG,36,10,687,6.4,16.8,0.383,1.4,5.1,0.265,5.1,11.7,0.435,3.4,4.4,0.762,0.7,4,4.7,6.6,1.5,0.4,2.6,2.5,17.6,Mike James,/players/j/jamesmi02.html,189,Lamar,73
2020-21,30,BRK,NBA,PG,13,1,236,5.2,14,0.37,1.7,4.7,0.355,3.5,9.3,0.377,3.2,4.1,0.778,0.5,4.4,4.9,8.2,0.9,0.2,3.1,1.5,15.3,Mike James,/players/j/jamesmi02.html,189,Lamar,73
2016-17,32,IND,NBA,C,66,1,931,9.1,18.2,0.499,0,0,0,9.1,18.2,0.5,2.5,3.3,0.765,2.9,7.8,10.7,2.2,0.7,0.6,1.3,4.8,20.7,Al Jefferson,/players/j/jeffeal01.html,289,None,82
2017-18,33,IND,NBA,C,36,1,484,8.3,15.5,0.534,0,0.2,0,8.3,15.2,0.541,2.2,2.7,0.833,2.2,8.4,10.6,2.2,1.2,1.7,1.6,4.9,18.7,Al Jefferson,/players/j/jeffeal01.html,289,None,82
2018-19,25,ORL,NBA,PF,12,0,68,5.3,8.5,0.625,0,0,0,5.3,8.5,0.625,3.7,4.2,0.875,3.2,7.9,11.1,1.6,1.6,1.6,0.5,4.2,14.3,Amile Jefferson,/players/j/jeffeam01.html,222,Duke,81
2019-20,26,ORL,NBA,PF,18,0,74,2.4,6.8,0.357,0,0,0,2.4,6.8,0.357,2.4,6.8,0.357,4.9,6.3,11.2,1.9,0.5,1.5,1.5,3.4,7.3,Amile Jefferson,/players/j/jeffeam01.html,222,Duke,81
2016-17,36,CLE,NBA,SF,79,13,1614,3.4,7.7,0.446,1.4,4.1,0.333,2,3.5,0.58,1.8,2.4,0.741,0.6,3.9,4.5,1.7,0.6,0.2,1.2,3.4,10,Richard Jefferson,/players/j/jefferi01.html,233,Arizona,79
2017-18,37,DEN,NBA,SF,20,0,163,2.7,6,0.444,0.4,1.5,0.286,2.2,4.4,0.5,0.9,1.5,0.571,0.4,3.3,3.8,3.3,0.4,0.2,1.1,2.4,6.6,Richard Jefferson,/players/j/jefferi01.html,233,Arizona,79
2019-20,22,SAC,NBA,SG,13,0,141,5.1,10.2,0.5,1.3,4.6,0.278,3.8,5.6,0.682,1.3,1.5,0.833,0.8,3.8,4.6,1.8,1,0.3,0.5,4.9,12.8,DaQuan Jeffries,/players/j/jeffrda01.html,230,Tulsa,77
2020-21,23,TOT,NBA,SG,31,5,493,3.7,8.8,0.417,1.5,4.9,0.299,2.2,3.9,0.566,0.5,0.6,0.875,1.4,3.8,5.2,1.6,1.1,0.7,1,3.5,9.3,DaQuan Jeffries,/players/j/jeffrda01.html,230,Tulsa,77
2016-17,25,PHO,NBA,SG,4,0,13,5.5,13.8,0.4,2.8,5.5,0.5,2.8,8.3,0.333,5.5,5.5,1,0,2.8,2.8,2.8,0,0,0,0,19.4,John Jenkins,/players/j/jenkijo01.html,215,Vanderbilt,76
2018-19,27,TOT,NBA,SG,26,0,333,4.5,11.4,0.4,2.4,6.3,0.379,2.2,5.1,0.426,1.6,1.9,0.833,0.6,3.4,4,2.4,0,0.2,1,1.1,13.1,John Jenkins,/players/j/jenkijo01.html,215,Vanderbilt,76
2016-17,27,TOT,NBA,PG,81,13,1802,3.8,10.7,0.359,1.6,5,0.313,2.3,5.7,0.399,2.3,3,0.75,0.6,3.3,3.9,7.9,1.4,0.1,2.6,2.3,11.5,Brandon Jennings,/players/j/jennibr01.html,170,None,73
2017-18,28,MIL,NBA,PG,14,0,205,4.7,12.6,0.375,1.6,5.8,0.273,3.2,6.8,0.462,1.8,1.8,1,0.9,4.6,5.4,7.7,1.1,0.7,3.2,1.9,12.8,Brandon Jennings,/players/j/jennibr01.html,170,None,73
2016-17,29,BOS,NBA,PF,78,6,1232,3.3,7.7,0.435,1.3,3.8,0.346,2,3.9,0.523,0.8,1.1,0.703,1.7,6.2,7.9,2.1,0.7,0.5,1.1,3.6,8.7,Jonas Jerebko,/players/j/jerebjo01.html,231,None,82
2017-18,30,UTA,NBA,PF,74,19,1134,5,10.8,0.466,2.1,5,0.414,3,5.8,0.511,1.5,1.8,0.807,1.7,6.1,7.8,1.3,0.8,0.4,0.9,4,13.6,Jonas Jerebko,/players/j/jerebjo01.html,231,None,82
2018-19,31,GSW,NBA,PF,73,6,1218,4.8,10.5,0.459,2,5.6,0.367,2.8,4.9,0.563,1.9,2.4,0.8,2.1,6.4,8.5,2.8,0.8,0.5,1.3,4,13.6,Jonas Jerebko,/players/j/jerebjo01.html,231,None,82
2019-20,22,PHO,NBA,SG,31,0,328,4.2,12.4,0.336,1.5,5.5,0.28,2.6,6.9,0.381,1.3,1.8,0.75,0.8,4.3,5,4.8,1.6,0.3,2,3.2,11.2,Ty Jerome,/players/j/jeromty01.html,195,Virginia,77
2020-21,23,OKC,NBA,SG,33,1,788,5.8,13.1,0.446,3.2,7.7,0.423,2.6,5.4,0.479,1.2,1.6,0.765,0.5,3.7,4.2,5.5,0.9,0.3,2.1,2.8,16.1,Ty Jerome,/players/j/jeromty01.html,195,Virginia,77
2020-21,21,PHI,NBA,SG,41,1,383,4.5,12.5,0.361,3.7,10,0.368,0.8,2.5,0.333,1.7,2.3,0.75,0.6,2.8,3.4,1.9,1.1,0.4,1,3.2,14.4,Isaiah Joe,/players/j/joeis01.html,165,Arkansas,76
2018-19,22,IND,NBA,PF,14,0,64,2.3,9,0.25,0.6,1.1,0.5,1.7,7.9,0.214,2.3,4.5,0.5,2.3,8.4,10.7,0.6,0.6,1.7,0,3.9,7.3,Alize Johnson,/players/j/johnsal02.html,212,Missouri State,79
2019-20,23,IND,NBA,PF,17,1,118,3.7,8.8,0.414,0.9,2.4,0.375,2.7,6.4,0.429,2.1,3.1,0.7,4.9,9.8,14.6,2.1,0.9,0.6,2.1,3.7,10.4,Alize Johnson,/players/j/johnsal02.html,212,Missouri State,79
2020-21,24,BRK,NBA,PF,18,0,189,7.6,13,0.588,0.2,1.1,0.167,7.4,11.8,0.629,2.5,2.5,1,5.1,12,17.1,2.7,1,1,1.7,3,17.9,Alize Johnson,/players/j/johnsal02.html,212,Missouri State,79
2016-17,29,BOS,NBA,PF,80,77,1608,4.8,8.3,0.576,0.6,1.5,0.409,4.2,6.8,0.612,1.5,2.2,0.67,2.6,5.6,8.2,3.1,1.1,1.4,1.7,4.7,11.6,Amir Johnson,/players/j/johnsam01.html,240,None,81
2017-18,30,PHI,NBA,C,74,18,1171,4.3,8,0.538,0.3,1,0.313,4,7,0.57,1.6,2.6,0.612,3.8,6.4,10.1,3.6,1.4,1.4,1.7,5.9,10.5,Amir Johnson,/players/j/johnsam01.html,240,None,81
2018-19,31,PHI,NBA,C,51,6,529,5.4,10.7,0.503,0.8,2.7,0.3,4.6,8,0.573,2.1,2.8,0.756,3.2,6.8,10,4.1,1.1,0.9,3.1,6.7,13.7,Amir Johnson,/players/j/johnsam01.html,240,None,81
2018-19,23,TOT,NBA,SF,7,0,49,6.6,13.2,0.5,2.2,5.1,0.429,4.4,8.1,0.545,1.5,1.5,1,1.5,4.4,5.9,0,1.5,0,1.5,2.9,16.9,B.J. Johnson,/players/j/johnsbj01.html,200,La Salle,79
2019-20,24,ORL,NBA,SF,10,0,83,3.9,13.9,0.281,1.3,3.9,0.333,2.6,10,0.261,3.9,4.3,0.9,1.3,5.2,6.5,1.3,1.3,0,2.6,1.3,13,B.J. Johnson,/players/j/johnsbj01.html,200,La Salle,79
2016-17,22,LAC,NBA,PF,3,0,9,8,28,0.286,0,0,0,8,28,0.286,0,0,0,4,8,12,4,8,4,4,0,16,Brice Johnson,/players/j/johnsbr02.html,230,UNC,82
2017-18,23,TOT,NBA,PF,18,0,98,7.3,15.4,0.476,0,0.4,0,7.3,15.1,0.488,1.1,1.8,0.6,3.3,8.1,11.4,0.7,3.3,2.2,1.8,4.8,15.8,Brice Johnson,/players/j/johnsbr02.html,230,UNC,82
2019-20,23,PHO,NBA,PF,57,9,1255,5,11.6,0.435,3,7.8,0.39,2,3.8,0.526,1.3,1.6,0.807,1.4,4,5.4,2,1,0.6,0.9,2.5,14.5,Cameron Johnson,/players/j/johnsca02.html,210,UNC,80
2020-21,24,PHO,NBA,PF,60,11,1437,5.1,12.1,0.42,2.9,8.4,0.349,2.2,3.7,0.581,1.3,1.5,0.847,0.8,4.2,5,2.2,0.9,0.4,1,2.1,14.4,Cameron Johnson,/players/j/johnsca02.html,210,UNC,80
2017-18,22,OKC,NBA,C,31,6,161,4.9,8.7,0.564,0,0,0,4.9,8.7,0.564,2.5,4.5,0.55,3.6,4,7.6,1.8,1.3,1.8,0.7,6,12.3,Dakari Johnson,/players/j/johnsda04.html,255,Kentucky,84
2016-17,29,MIA,NBA,PF,76,5,2085,6.4,13.3,0.479,1.5,4.4,0.34,4.9,8.9,0.548,2.6,3.7,0.707,1.1,5.4,6.5,4.8,1.3,1.5,3,3.4,16.8,James Johnson,/players/j/johnsja01.html,240,Wake Forest,79
2017-18,30,MIA,NBA,PF,73,41,1943,5.7,11.4,0.503,1.1,3.4,0.308,4.7,7.9,0.587,2.1,3,0.698,1.1,5.5,6.6,5.2,1.3,0.9,2.6,3.6,14.6,James Johnson,/players/j/johnsja01.html,240,Wake Forest,79
2018-19,31,MIA,NBA,PF,55,33,1164,5.1,11.7,0.433,1.5,4.6,0.336,3.5,7.1,0.496,1.5,2.2,0.714,0.7,4.8,5.4,4.2,1.1,0.8,2.3,3.5,13.2,James Johnson,/players/j/johnsja01.html,240,Wake Forest,79
2019-20,32,TOT,NBA,"C,PF",32,1,619,6,12.5,0.479,1.9,5.3,0.363,4.1,7.2,0.565,1.8,2.8,0.646,1.5,5.4,6.9,4.3,1.5,1.9,2.8,4.7,15.7,James Johnson,/players/j/johnsja01.html,240,Wake Forest,79
2020-21,33,TOT,NBA,PF,51,12,1043,5,11.3,0.446,1.1,4.1,0.258,4,7.1,0.556,1.6,2.6,0.592,1.1,5,6.1,3.4,1.4,1.4,1.9,4.1,12.7,James Johnson,/players/j/johnsja01.html,240,Wake Forest,79
2016-17,35,UTA,NBA,SF,78,14,1843,5.3,12.2,0.436,2.1,5,0.411,3.3,7.2,0.454,1.2,1.5,0.818,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14,Joe Johnson,/players/j/johnsjo02.html,240,Arkansas,79
2017-18,36,TOT,NBA,SF,55,4,1205,4.4,10.8,0.406,1.2,4.3,0.276,3.2,6.4,0.493,1.2,1.3,0.889,0.4,4.7,5.1,2.5,0.5,0.2,1.5,2,11.1,Joe Johnson,/players/j/johnsjo02.html,240,Arkansas,79
2019-20,20,SAS,NBA,SF,17,1,301,6.3,10.6,0.596,1.6,2.6,0.591,4.8,8,0.597,4.2,5.3,0.795,1.2,5.6,6.8,1.8,1.7,0.2,1.6,3.3,18.4,Keldon Johnson,/players/j/johnske04.html,220,Kentucky,77
2020-21,21,SAS,NBA,SF,69,67,1968,6.2,12.9,0.479,1.1,3.3,0.331,5.1,9.6,0.531,2.7,3.6,0.74,1.7,5.8,7.5,2.2,0.7,0.4,1.4,2.6,16.1,Keldon Johnson,/players/j/johnske04.html,220,Kentucky,77
2017-18,28,MEM,NBA,PF,4,0,75,4.3,10.1,0.429,1.9,5.8,0.333,2.4,4.3,0.556,0,0,0,1.9,3.4,5.3,3.4,1,0,1.4,2.9,10.6,Omari Johnson,/players/j/johnsom01.html,220,Oregon State,81
2016-17,20,DET,NBA,SF,77,1,1371,3.4,9.6,0.353,1.2,4,0.292,2.2,5.5,0.398,0.9,1.4,0.679,0.9,4,5,2.8,1.5,0.6,1.9,3.2,8.9,Stanley Johnson,/players/j/johnsst04.html,242,Arizona,78
2017-18,21,DET,NBA,SF,69,50,1894,4,10.6,0.375,1.3,4.4,0.286,2.7,6.2,0.439,2.1,2.8,0.772,0.6,4.2,4.8,2.1,1.8,0.3,1.5,3.2,11.4,Stanley Johnson,/players/j/johnsst04.html,242,Arizona,78
2018-19,22,TOT,NBA,SF,66,7,1208,5.1,13.1,0.389,1.8,6.4,0.288,3.2,6.7,0.484,1.5,1.9,0.781,1,5.5,6.5,2.6,1.8,0.4,2.4,3.4,13.5,Stanley Johnson,/players/j/johnsst04.html,242,Arizona,78
2019-20,23,TOR,NBA,PF,25,0,150,5.3,14.2,0.373,1.7,5.8,0.292,3.6,8.4,0.429,2.2,3.8,0.563,1.7,7.2,8.9,4.8,1.4,1,3.6,3.8,14.4,Stanley Johnson,/players/j/johnsst04.html,242,Arizona,78
